Timestamp,Qual é o seu cargo atualmente?,Qual é sua senioridade?,Regime de contratação,Qual é o seu salário mensal bruto? (Informe a moeda),Qual é seu gênero?,Em qual região do Brasil você mora?,Modelo de Atuação,Trabalho remoto,Você cria ou dá manutenção em testes automatizados em seu trabalho?,Moeda,Você foi afetado pela onda de demissões em massa nos últimos 6 meses?,"Se você foi atingido pelo lay-off, o que aconteceu com seu salário ao voltar?"
12/7/23 22:55,Analista de Testes,Júnior,CLT,2600,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/7/23 23:02,Automatizador de Testes,Pleno,CLT,7000,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/8/23 1:45,Analista de Testes,Pleno,CLT,5500,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/8/23 2:08,Engenheiro de Qualidade (QA Engineer),Sênior,CLT,10000,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/8/23 5:38,Automatizador de Testes,Pleno,CLT,6000,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/8/23 7:30,Analista de Testes,Sênior,CLT,8000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/8/23 8:10,Engenheiro de Qualidade (QA Engineer),Sênior,CLT,8700,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/8/23 8:13,Líder de Testes,Especialista,CLT,12000,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/8/23 8:20,Analista de Qualidade (QA),Júnior,CLT,3500,Feminino,Norte,Híbrido (presencial e remoto),Eu não fui contratado(a) para trabalho remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/8/23 9:35,Analista de Qualidade (QA),Pleno,CLT,9781.69,Feminino,Sudeste,Híbrido (presencial e remoto),Eu não fui contratado(a) para trabalho remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/8/23 10:08,Analista de Qualidade (QA),Sênior,CLT,2500,Masculino,Sul,Remoto para empresa em outro país,Eu trabalhava remoto e continuo trabalhando remoto,Não,EUR,Não,Voltei do layoff com salário maior
12/8/23 10:37,Analista de Testes,Júnior,CLT,2900,Feminino,Sudeste,Híbrido (presencial e remoto),Eu não fui contratado(a) para trabalho remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/8/23 10:44,Executor de Testes,Júnior,CLT,3000,Masculino,Sudeste,Híbrido (presencial e remoto),No momento estou desempregado(a),"Sim, entre 1 e 8 horas por semana",BRL,Sim,Fui atingido por lay-offs e ainda não retornei
12/8/23 11:01,Engenheiro de Qualidade (QA Engineer),Sênior,PJ,15000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/8/23 11:06,Analista de Qualidade (QA),Sênior,CLT,8500,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/8/23 11:41,Analista de Testes,Pleno,CLT,6287,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/8/23 11:50,Analista de Qualidade (QA),Pleno,CLT,4165,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/8/23 11:51,Analista de Testes,Júnior,CLT,9000,Masculino,Centro-Oeste,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,Não,BRL,Não,Não fui atingido por lay-offs
12/8/23 12:01,Engenheiro de Qualidade (QA Engineer),Pleno,CLT,10560,Masculino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/8/23 12:04,Analista de Testes,Sênior,CLT,6400,Masculino,Norte,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/8/23 12:15,Analista de Testes,Júnior,CLT,2440,Masculino,Sul,Presencial,Eu trabalhava remoto e a empresa forçou trabalharmos presencial,"Sim, mais de 8 horas por semama",BRL,Sim,Voltei do layoff com o mesmo salário
12/8/23 12:31,Analista de Testes,Sênior,CLT,9500,Feminino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/8/23 12:36,Analista de Qualidade (QA),Sênior,CLT,6334,Feminino,Sudeste,Remoto para empresa em outro país,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/8/23 14:06,Engenheiro de Qualidade (QA Engineer),Pleno,CLT,9600,Feminino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/8/23 14:27,Gerente de Qualidade (QA Manager),Sênior,CLT,9688,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/8/23 14:46,Gerente de Qualidade (QA Manager),Sênior,PJ,17000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/8/23 15:04,Analista de Qualidade (QA),Júnior,PJ,3000,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/8/23 15:24,Engenheiro de Qualidade (QA Engineer),Sênior,CLT,10000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Sim,Voltei do layoff com salário maior
12/8/23 15:37,Analista de Qualidade (QA),Júnior,CLT,3100,Feminino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/8/23 15:40,Analista de Qualidade (QA),Sênior,CLT,9050,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Sim,Voltei do layoff com salário menor
12/8/23 15:53,Analista de Testes,Pleno,CLT,8400,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/8/23 16:27,Gerente de Qualidade (QA Manager),Especialista,CLT,17000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/8/23 16:52,Líder de Testes,Sênior,CLT,11200,Feminino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/8/23 20:54,Engenheiro de Qualidade (QA Engineer),Especialista,PJ,15000,Masculino,Sul,Remoto para empresa em outro país,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/8/23 22:06,Analista de Qualidade (QA),Sênior,PJ,14000,Masculino,Norte,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/9/23 7:59,Analista de Qualidade (QA),Pleno,CLT,10061,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/9/23 8:05,Analista de Testes,Pleno,CLT,7300,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/9/23 8:18,Analista de Qualidade (QA),Júnior,CLT,3995,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/9/23 11:25,Analista de Qualidade (QA),Pleno,CLT,6000,Masculino,Centro-Oeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/9/23 13:12,Analista de Qualidade (QA),Pleno,CLT,3500,Masculino,Centro-Oeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/9/23 13:28,Automatizador de Testes,Pleno,CLT,4950,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/9/23 16:54,Analista de Testes,Júnior,CLT,4024,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/9/23 16:58,Analista de Testes,Pleno,CLT,7100,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/9/23 18:12,Engenheiro de Qualidade (QA Engineer),Júnior,CLT,7800,Masculino,Nordeste,Presencial,Eu trabalhava remoto e a empresa forçou trabalharmos presencial,Não,BRL,Não,Não fui atingido por lay-offs
12/9/23 20:24,Analista de Qualidade (QA),Júnior,CLT,2800,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/9/23 21:34,Analista de Qualidade (QA),Sênior,CLT,6500,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/10/23 0:02,Analista de Qualidade (QA),Pleno,PJ,10000,Masculino,Sudeste,Remoto para empresa em outro país,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/10/23 2:52,Engenheiro de Qualidade (QA Engineer),Júnior,CLT,7600,Masculino,Norte,Híbrido (presencial e remoto),Eu não fui contratado(a) para trabalho remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/10/23 6:34,Automatizador de Testes,Júnior,CLT,5150,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/10/23 6:41,Engenheiro de Qualidade (QA Engineer),Júnior,CLT,2200,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/10/23 8:47,Engenheiro de Qualidade (QA Engineer),Especialista,CLT,15000,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/10/23 9:29,Analista de Qualidade (QA),Pleno,PJ,6280,Feminino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/10/23 10:01,Executor de Testes,Trainee,CLT,5000,Masculino,Sul,Desempregado,No momento estou desempregado(a),Não,BRL,Sim,Fui atingido por lay-offs e ainda não retornei
12/10/23 12:35,Analista de Qualidade (QA),Pleno,CLT,4300,Feminino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/10/23 14:20,Analista de Qualidade (QA),Pleno,CLT,4600,Feminino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,Não,BRL,Não,Não fui atingido por lay-offs
12/10/23 14:30,Analista de Testes,Sênior,CLT,13000,Feminino,Centro-Oeste,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/10/23 14:56,Analista de Qualidade (QA),Pleno,CLT,6500,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/10/23 15:21,Engenheiro de Qualidade (QA Engineer),Pleno,CLT,6100,Feminino,Nordeste,Desempregado,No momento estou desempregado(a),Não,BRL,Sim,Fui atingido por lay-offs e ainda não retornei
12/10/23 17:03,Analista de Qualidade (QA),Júnior,CLT,3050,Masculino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/10/23 22:20,Analista de Testes,Sênior,CLT,6250,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Sim,Voltei do layoff com salário menor
12/11/23 7:12,Engenheiro de Qualidade (QA Engineer),Sênior,PJ,13000,Masculino,Sudeste,Remoto para empresa em outro país,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/11/23 7:20,Engenheiro de Qualidade (QA Engineer),Pleno,CLT,4050.8,Masculino,Sul,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/11/23 7:40,Engenheiro de Qualidade (QA Engineer),Pleno,CLT,6500,Masculino,Sudeste,Remoto para empresa em outro país,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Sim,Voltei do layoff com salário menor
12/11/23 7:43,Analista de Testes,Pleno,Flex,5200,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/11/23 8:49,Automatizador de Testes,Pleno,PJ,9000,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/11/23 9:00,Engenheiro de Qualidade (QA Engineer),Sênior,Flex,11000,Masculino,Centro-Oeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/11/23 9:11,Automatizador de Testes,Sênior,CLT,14000,Masculino,Centro-Oeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/11/23 9:28,Analista de Qualidade (QA),Sênior,CLT,10000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/11/23 10:24,Analista de Testes,Júnior,PJ,3386.65,Masculino,Centro-Oeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/11/23 11:50,Engenheiro de Qualidade (QA Engineer),Pleno,CLT,5345.87,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/11/23 12:02,Analista de Qualidade (QA),Pleno,CLT,5000,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/11/23 12:55,Engenheiro de Qualidade (QA Engineer),Pleno,CLT,6400,Feminino,Nordeste,Híbrido (presencial e remoto),No momento estou desempregado(a),Não,BRL,Sim,Fui atingido por lay-offs e ainda não retornei
12/11/23 12:56,Analista de Qualidade (QA),Pleno,Desempregado,3900,Feminino,Centro-Oeste,Desempregado,No momento estou desempregado(a),Não,BRL,Sim,Fui atingido por lay-offs e ainda não retornei
12/11/23 13:19,Automatizador de Testes,Sênior,CLT,11000,Feminino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Sim,Fui atingido por lay-offs e ainda não retornei
12/11/23 13:38,Analista de Qualidade (QA),Pleno,CLT,9000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/11/23 14:46,Automatizador de Testes,Júnior,Flex,5000,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/11/23 15:08,Analista de Qualidade (QA),Sênior,CLT,7800,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Sim,Voltei do layoff com salário menor
12/11/23 17:33,Analista de Qualidade (QA),Sênior,CLT,9050,Feminino,Norte,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/11/23 18:50,Analista de Testes,Pleno,CLT,5500,Feminino,Centro-Oeste,Presencial,Eu não fui contratado(a) para trabalho remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/11/23 20:18,Analista de Qualidade (QA),Pleno,CLT,8600,Feminino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/11/23 20:44,Analista de Qualidade (QA),Pleno,CLT,5500,Feminino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,Não,BRL,Não,Não fui atingido por lay-offs
12/12/23 0:40,Analista de Qualidade (QA),Júnior,CLT,4500,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/12/23 7:02,Analista de Qualidade (QA),Sênior,PJ,25000,Feminino,Sul,Remoto para empresa em outro país,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/12/23 7:16,Automatizador de Testes,Sênior,CLT,12000,Masculino,Centro-Oeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Sim,Voltei do layoff com o mesmo salário
12/12/23 8:15,Analista de Testes,Pleno,CLT,7000,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Sim,Voltei do layoff com salário menor
12/12/23 9:03,Analista de Qualidade (QA),Pleno,CLT,6715,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/12/23 9:40,Executor de Testes,Trainee,CLT,1800,Masculino,Sul,Híbrido (presencial e remoto),Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/12/23 10:07,Analista de Testes,Pleno,CLT,6000,Masculino,Sudeste,Remoto para empresa em outro país,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
